acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0.6940000000000001,0.648,161080,0.5820000000000001,0,0.0,9,0.231,-10.524,1,59,0.031,97.906,0.636,1972
0.208,0.6990000000000001,166360,0.67,0,0.0,7,0.0906,-10.307,0,43,0.0347,135.999,0.927,1968
0.922,0.328,119973,0.188,0,0.0422,6,0.186,-14.065,1,0,0.0456,77.161,0.0455,1948
0.0225,0.556,301333,0.762,0,0.61,11,0.362,-14.145,0,53,0.0478,109.995,0.332,1990
0.000692,0.557,257467,0.826,0,0.188,10,0.0914,-4.545,0,57,0.0394,164.01,0.632,2012
0.022,0.5820000000000001,165587,0.846,0,0.0,0,0.133,-2.7710000000000004,1,63,0.0451,92.004,0.736,2019
0.767,0.594,161827,0.289,0,0.0,9,0.084,-8.086,1,35,0.0424,183.541,0.815,1960
0.945,0.498,159600,0.313,0,0.312,10,0.344,-10.025,1,11,0.0306,144.834,0.695,1954
0.0201,0.631,151520,0.521,0,0.923,4,0.103,-10.312,0,55,0.063,84.03299999999999,0.118,1998
0.825,0.5329999999999999,769867,0.6629999999999999,0,0.775,3,0.865,-10.324000000000002,1,12,0.206,98.718,0.534,1949
0.0532,0.4370000000000001,346587,0.727,0,0.0,2,0.103,-5.432,1,67,0.0293,73.029,0.233,1988
0.947,0.517,130107,0.369,0,0.924,9,0.158,-11.848,1,1,0.0315,108.552,0.517,1948
0.969,0.274,406893,0.17,0,0.0256,9,0.379,-20.501,1,0,0.0438,99.486,0.2,1954
0.263,0.821,226766,0.627,0,0.000544,1,0.103,-15.438,1,35,0.0455,110.831,0.911,1981
0.995,0.441,166827,0.148,0,0.948,2,0.114,-19.398,1,0,0.0387,111.903,0.4920000000000001,1940
0.481,0.483,140680,0.579,0,0.00141,5,0.242,-13.923,1,55,0.116,122.527,0.8909999999999999,1968
0.0234,0.252,138840,0.993,0,0.0,4,0.228,-3.079,0,59,0.16,183.773,0.118,2004
0.8220000000000001,0.494,268854,0.243,0,0.00225,5,0.147,-9.083,0,63,0.0316,126.063,0.0722,2015
0.8370000000000001,0.225,248400,0.305,0,0.919,3,0.132,-14.976,1,0,0.0369,114.091,0.258,1947
0.951,0.37,216880,0.0393,0,0.000126,9,0.0785,-27.541,1,23,0.0346,109.092,0.1669999999999999,1965
0.037,0.519,306187,0.6679999999999999,0,0.0,0,0.17,-5.8439999999999985,1,55,0.028,141.965,0.424,2010
0.346,0.619,252240,0.444,0,5.81e-06,4,0.065,-11.72,1,47,0.13,80.313,0.816,1976
0.0074,0.428,247360,0.978,0,0.0256,11,0.458,-3.199,1,52,0.1369999999999999,97.59,0.439,2000
0.0754,0.768,180706,0.79,1,1.79e-06,1,0.13,-5.091,1,58,0.191,84.95,0.398,2017
0.0111,0.5770000000000001,324280,0.8590000000000001,0,0.000174,10,0.336,-3.693,1,54,0.0603,91.976,0.482,2010
0.855,0.5589999999999999,223393,0.221,0,0.0,6,0.0939,-12.003,1,46,0.286,85.186,0.222,1978
0.185,0.5670000000000001,307880,0.754,0,0.887,6,0.11,-13.227,1,43,0.0719,188.017,0.0446,1998
0.000332,0.5760000000000001,323800,0.906,0,0.0614,2,0.0908,-7.677,1,68,0.0571,127.935,0.211,2013
0.00106,0.362,119861,0.969,0,0.0,9,0.0529,-5.7570000000000014,0,35,0.294,82.36399999999998,0.195,1980
0.0257,0.54,251540,0.623,0,1.57e-06,2,0.0912,-11.15,1,38,0.0602,98.182,0.4970000000000001,1971
0.129,0.591,217800,0.6659999999999999,1,0.0,0,0.233,-5.849,0,40,0.0372,159.986,0.226,2007
0.715,0.6970000000000001,315893,0.324,0,0.000763,3,0.0823,-13.328,1,33,0.0401,96.446,0.667,1964
0.987,0.435,344080,0.0435,0,0.76,8,0.0985,-24.654,1,30,0.0423,77.533,0.186,1965
6.86e-06,0.19,166133,0.866,0,0.00362,1,0.377,-5.935,0,26,0.0829,147.939,0.297,1981
0.516,0.398,567973,0.266,0,0.0165,11,0.218,-14.661,0,54,0.0396,81.045,0.25,1968
0.986,0.291,914533,0.19,0,0.92,0,0.133,-18.735,1,7,0.0381,103.913,0.0474,1956
0.935,0.507,347800,0.7070000000000001,0,6.57e-05,7,0.249,-9.302,1,0,0.122,80.206,0.8,1948
0.8490000000000001,0.519,485093,0.26,0,0.8590000000000001,0,0.19,-18.948,1,23,0.0404,96.454,0.39,1961
0.342,0.703,268467,0.411,0,0.565,11,0.0895,-13.880999999999998,0,43,0.0346,136.139,0.763,1996
0.85,0.6779999999999999,177987,0.534,0,0.0,4,0.375,-7.23,0,7,0.0378,126.066,0.847,1936
0.289,0.5770000000000001,191027,0.6829999999999999,0,2.9600000000000005e-05,6,0.451,-7.3279999999999985,0,33,0.0394,99.55,0.779,1986
0.823,0.598,346213,0.229,0,0.000367,2,0.303,-16.059,0,12,0.0365,138.55200000000002,0.453,1960
0.0216,0.8170000000000001,292333,0.6809999999999999,0,0.00431,1,0.066,-7.905,1,45,0.111,99.738,0.691,1997
0.6629999999999999,0.6829999999999999,232800,0.296,0,4.47e-06,7,0.0819999999999999,-15.300999999999998,1,42,0.0341,97.363,0.826,1971
0.778,0.518,437707,0.493,0,0.00287,2,0.216,-9.534,1,31,0.0293,101.819,0.461,1971
0.0275,0.647,178693,0.754,0,6.75e-06,2,0.145,-9.867,0,39,0.0554,99.783,0.774,1973
0.894,0.5920000000000001,202933,0.505,0,0.108,6,0.0956,-7.182,1,0,0.0426,112.901,0.87,1940
0.0295,0.6829999999999999,227733,0.872,1,0.0,9,0.0401,-4.363,1,51,0.392,155.656,0.716,2007
0.00594,0.794,299600,0.5770000000000001,0,0.37,2,0.0708,-8.549,1,62,0.111,82.46,0.645,2007
0.943,0.396,187853,0.234,0,9.05e-05,0,0.5820000000000001,-13.788,1,13,0.097,171.729,0.355,1958
0.0011,0.415,148480,0.782,0,0.0,2,0.14,-6.745,1,45,0.0461,135.029,0.564,1979
0.913,0.402,198133,0.0282,0,8.14e-05,3,0.108,-22.641,1,34,0.0412,119.081,0.3,1963
0.818,0.244,191533,0.359,0,0.0,7,0.589,-9.668,0,17,0.0317,85.652,0.211,1963
0.223,0.519,233333,0.875,0,0.0,0,0.0915,-6.488,1,52,0.132,152.092,0.7659999999999999,2001
0.0273,0.669,220187,0.861,0,0.0,2,0.0586,-3.547,1,59,0.0929,133.82,0.72,2006
0.074,0.863,185640,0.68,0,2.79e-05,8,0.0847,-8.419,1,47,0.107,113.138,0.966,2002
0.809,0.351,638600,0.348,0,9.32e-05,5,0.0905,-16.658,1,19,0.0572,181.39,0.43,1961
0.81,0.439,160899,0.0484,1,0.0,7,0.241,-18.169,1,35,0.0622,83.919,0.4320000000000001,2000
0.00607,0.363,216800,0.963,0,0.0,11,0.139,-9.528,0,27,0.269,140.984,0.282,1985
0.987,0.534,186640,0.0247,0,0.00136,8,0.096,-21.58,1,22,0.0362,68.366,0.214,1958
0.498,0.551,287893,0.88,0,2.75e-05,2,0.911,-6.735,1,24,0.115,147.921,0.7609999999999999,1974
0.755,0.288,211400,0.202,0,0.000137,7,0.0733,-19.565,0,47,0.0473,173.365,0.282,1975
0.994,0.698,44600,0.11,0,0.278,6,0.181,-20.665,1,0,0.0638,93.135,0.413,1948
0.72,0.677,133160,0.449,0,0.0,6,0.165,-9.8,1,47,0.034,112.926,0.378,2006
0.0231,0.7709999999999999,238960,0.861,0,0.856,7,0.0372,-4.362,1,13,0.0862,90.175,0.723,1962
0.202,0.498,452373,0.42,0,0.0113,5,0.241,-9.55,0,33,0.068,182.668,0.8270000000000001,1967
0.233,0.675,211293,0.643,0,0.0,7,0.561,-6.004,1,49,0.0315,114.051,0.325,2013
0.8220000000000001,0.162,195480,0.146,0,0.0,9,0.113,-16.497,1,25,0.0349,63.381,0.165,1965
0.995,0.551,209485,0.188,0,0.508,5,0.185,-11.63,1,0,0.315,67.515,0.67,1944
0.847,0.688,191053,0.224,0,6.56e-05,9,0.3,-13.569,1,46,0.0466,123.452,0.522,1992
0.955,0.409,574667,0.118,0,0.7509999999999999,7,0.0925,-18.433,1,12,0.0407,121.243,0.322,1962
0.991,0.426,181467,0.00815,0,0.7879999999999999,1,0.0664,-30.165,1,30,0.0472,122.889,0.091,1987
0.0819,0.525,244907,0.809,0,1.22e-06,1,0.0971,-6.185,0,65,0.0619,127.073,0.21,2015
0.527,0.6509999999999999,181147,0.5579999999999999,0,0.0,4,0.241,-9.521,1,30,0.0318,134.04,0.898,1974
0.293,0.434,215427,0.588,0,5.260000000000001e-05,9,0.0834,-7.362999999999999,1,34,0.0337,140.622,0.224,1979
0.331,0.6509999999999999,234667,0.6759999999999999,0,0.0,2,0.0319,-8.911,0,24,0.0382,124.575,0.905,1970
0.172,0.526,255067,0.877,0,0.0108,3,0.223,-4.369,0,65,0.033,145.56799999999996,0.436,2017
0.0635,0.47,108173,0.934,0,5.7e-05,4,0.862,-9.208,0,21,0.0673,115.763,0.513,1973
0.00635,0.585,113293,0.906,1,0.00195,0,0.205,-5.152,1,33,0.0349,98.824,0.981,1996
0.993,0.426,165172,0.289,0,0.00019,0,0.126,-9.036,1,0,0.0573,100.439,0.528,1930
0.821,0.7809999999999999,132973,0.229,0,8.25e-06,9,0.0638,-12.621,1,22,0.0419,127.829,0.7609999999999999,1978
0.765,0.555,46747,0.149,0,7.25e-06,5,0.166,-19.078,1,0,0.125,141.958,0.644,1954
0.0189,0.596,240427,0.838,0,1.5399999999999998e-05,5,0.108,-6.52,0,66,0.0704,94.982,0.472,2016
0.618,0.8370000000000001,172560,0.307,1,0.0,9,0.158,-15.069,1,58,0.212,95.16,0.866,2016
0.26,0.628,302267,0.517,0,0.0,6,0.0609,-10.168,1,37,0.0428,135.752,0.376,1994
0.67,0.693,211893,0.44,0,0.0,6,0.0995,-11.122,0,48,0.161,170.072,0.284,2008
0.000192,0.609,193973,0.8440000000000001,1,0.0,4,0.195,-6.005,0,45,0.0554,140.082,0.433,2008
0.0033,0.4970000000000001,259000,0.828,0,0.0428,0,0.163,-9.356,1,32,0.0339,141.347,0.305,1984
0.7929999999999999,0.276,161867,0.23,0,0.0341,11,0.359,-15.066,1,15,0.0324,77.093,0.23,1962
0.82,0.578,174289,0.555,0,7.140000000000001e-05,7,0.334,-13.05,1,0,0.459,169.238,0.873,1941
0.993,0.638,159987,0.317,0,0.855,5,0.129,-8.613,1,0,0.0754,124.478,0.775,1929
0.411,0.621,235053,0.333,0,0.0,11,0.106,-9.709,0,47,0.0486,71.96300000000002,0.266,2008
0.855,0.6459999999999999,122053,0.0674,0,0.0006309999999999,11,0.113,-21.942,1,34,0.032,95.575,0.292,1988
0.0334,0.62,174080,0.937,0,0.0,7,0.104,-4.584,1,35,0.0312,97.705,0.75,1982
0.5760000000000001,0.544,172467,0.787,0,0.0141,9,0.0955,-9.236,1,31,0.132,138.422,0.78,1969
0.0864,0.555,222360,0.6920000000000001,0,3.2500000000000004e-05,9,0.232,-4.767,1,61,0.0277,88.995,0.313,2007
0.0187,0.38,311300,0.985,0,5.3e-05,1,0.226,-5.074,0,40,0.0548,75.65899999999998,0.871,1999
0.127,0.6679999999999999,312533,0.541,0,0.0,11,0.271,-9.011,1,48,0.0728,114.832,0.524,1983
0.588,0.565,158627,0.259,0,0.0,0,0.237,-15.865,1,25,0.0574,88.265,0.82,1954
0.843,0.3670000000000001,226400,0.23,0,6.6e-05,9,0.134,-15.361,1,30,0.0287,105.411,0.153,1974
0.7090000000000001,0.3720000000000001,292400,0.196,0,2.24e-06,2,0.13,-12.183,0,20,0.0311,113.75,0.101,1979
0.397,0.326,198813,0.5489999999999999,0,0.0,9,0.163,-13.886,1,14,0.0577,114.053,0.611,1966
0.897,0.565,253267,0.284,0,0.1639999999999999,3,0.118,-14.965,1,16,0.0351,100.446,0.552,1955
0.0354,0.484,559840,0.628,0,0.0251,11,0.0564,-7.649,0,29,0.0352,118.315,0.627,1972
0.965,0.435,365773,0.175,0,0.905,9,0.0924,-18.375,0,0,0.0347,89.234,0.283,1951
0.0497,0.6409999999999999,208240,0.799,0,0.0,0,0.0666,-4.062,1,35,0.0247,134.514,0.82,1996
0.254,0.499,145800,0.5870000000000001,0,0.0,5,0.171,-7.312,1,25,0.0277,142.21200000000005,0.733,1952
0.361,0.294,171600,0.2,0,1.93e-06,9,0.0956,-17.788,1,8,0.0411,117.52,0.127,1958
0.163,0.67,202027,0.6409999999999999,0,0.0,2,0.0875,-8.557,1,43,0.173,94.749,0.936,1990
0.992,0.541,146427,0.207,0,0.88,10,0.118,-18.199,1,0,0.0848,118.28,0.485,1953
0.16,0.84,188493,0.5710000000000001,1,0.0,10,0.406,-7.421,1,66,0.0797,116.59,0.617,2007
0.149,0.716,96523,0.131,1,0.0,7,0.193,-17.898,1,0,0.884,109.53,0.753,1935
0.981,0.542,71796,0.201,0,0.409,4,0.105,-13.864,1,10,0.077,183.158,0.855,1939
0.468,0.353,529907,0.331,0,0.0352,0,0.968,-13.403,1,42,0.0345,174.16299999999995,0.418,1971
0.0123,0.314,163133,0.871,0,0.825,0,0.18,-7.7570000000000014,1,54,0.103,90.092,0.488,2016
0.0819,0.7440000000000001,236200,0.7559999999999999,0,0.00695,7,0.102,-7.4289999999999985,1,28,0.0304,131.41299999999998,0.964,1979
0.878,0.461,132000,0.161,0,0.0,8,0.17,-11.145,1,56,0.405,88.781,0.353,2016
0.21,0.649,278187,0.706,0,0.00437,10,0.133,-8.533,0,29,0.103,127.981,0.737,1981
0.654,0.479,233537,0.7140000000000001,0,0.00184,9,0.68,-11.627,0,25,0.075,153.364,0.7959999999999999,1975
0.952,0.47,320920,0.0423,0,0.000698,7,0.121,-20.223,1,25,0.0486,61.928,0.147,1957
0.00331,0.915,137947,0.511,1,0.0,6,0.0752,-7.482,0,60,0.3229999999999999,140.036,0.619,2018
0.0119,0.347,398333,0.508,0,0.0,10,0.595,-7.555,1,67,0.0297,171.827,0.159,2017
0.778,0.376,291480,0.528,0,0.0003,8,0.156,-6.944,1,45,0.0277,148.751,0.335,1975
0.7829999999999999,0.342,233467,0.439,0,0.644,9,0.1669999999999999,-10.773,0,24,0.0306,105.096,0.562,1972
0.973,0.163,99267,0.016,0,0.49,7,0.111,-32.585,0,0,0.0498,68.383,0.033,1949
